startHub,endHub,kmLength_euclid,kmLength_road,exist_pipeline
71861,71852,36.69422872729484,39.2951,0
20,71816,109.63940448390073,161.6049,0
103914,103515,16.058459908193164,19.6132,0
3944,4093,113.8224341271045,137.98479999999998,0
1,7966,259.3878531923495,356.1536,0
4395,3700,120.49815985695487,148.52079999999998,0
4089,4093,18.18572736572664,19.2928,0
6134,15427,54.47124819599083,62.5971,0
4122,3700,98.83264942079248,140.348,1
21,96087,135.85847920259624,148.9182,0
21,96096,140.51396080019998,162.23229999999998,0
4705,5094,74.44772783736366,79.73660000000001,0
5956,5944,63.027425423954014,74.5588,0
107805,97987,58.94861688175781,63.1133,0
6134,5978,48.599550540896374,50.8047,0
6590,6932,99.23680181271246,106.1494,0
102692,98063,143.94533593373643,190.9807,0
3944,4452,92.1931682005343,103.8359,0
9,71635,180.04607870380937,194.3703,0
97978,103914,92.18293148344907,117.8113,0
24,107617,67.4745952321243,96.6491,0
3,14967,17.169090520504245,19.2908,0
71861,4219,58.42799794043212,66.21860000000001,0
110122,30,125.79374236900229,134.1548,0
27,96040,139.75468790855504,206.4069,0
102692,99923,67.680784932383,78.2067,0
4248,10250,118.94206052120079,123.46430000000001,0
17,97671,28.3588529553962,30.2619,0
10,4254,25.847766886331325,46.0484,0
97797,103349,84.20399823866296,88.1906,0
4256,10,22.289641109376,39.537099999999995,0
17,97689,64.81093182018967,70.46239999999999,0
71843,14,104.89170040500996,121.3762,0
12,105567,12.907634595189661,15.086799999999998,0
96675,107195,49.53597966528358,60.9891,0
107805,22,62.93338673339912,67.7097,0
71816,71817,25.398271274070066,27.8781,0
97671,95899,67.32507628504356,81.2925,0
108127,98014,85.28396860494631,141.19639999999998,0
5956,5966,83.8279108312037,89.6199,0
71861,4205,168.2726104530359,229.62079999999997,0
18,103349,89.80077163858492,117.5363,0
96241,107195,176.81844534647456,200.7725,0
4248,10,44.18174276081048,65.0191,0
20,4452,56.57913926158809,71.05030000000001,0
12,9,203.07683459869506,249.0517,0
22,107687,49.42140970884669,72.167,0
7992,6392,57.438545907687626,62.932900000000004,0
108127,106128,99.815351619863,115.3188,0
96096,96119,109.12192837116956,161.4659,0
108208,107761,101.45189499527329,110.3195,0
5966,6784,122.83289374527781,128.09969999999998,1
8,15427,82.84908713545192,88.7079,0
104199,12,104.07125901375862,120.2793,0
4306,4283,32.49659032862835,48.3774,0
4024,4039,66.87129809787415,71.53760000000001,0
6,71763,55.02873617848393,80.90169999999999,0
14967,8749,9.822391411736712,11.901399999999999,0
72146,71686,109.07836099380553,126.0054,0
71837,71843,121.39949771744406,194.10520000000002,0
97978,98382,73.63226177687841,90.2119,0
97978,107687,143.6644009047175,155.9621,1
4131,4704,27.7029510042004,29.1859,0
27,96241,206.77741477964616,259.607,0
9782,10795,95.14628570463242,179.91660000000002,0
105567,9,209.68815709538626,258.74920000000003,0
12053,5978,78.36435978468944,102.62689999999999,0
107644,106128,100.35935428375396,121.66210000000001,0
107644,107687,90.08241278300324,96.2614,0
96096,96087,18.374572301469794,19.675,0
72064,71769,118.21726726805893,160.75560000000002,0
1,6392,268.26106750921815,375.1369,0
28,107195,97.50241320281692,131.7695,0
27,107617,167.64483687701716,254.5652,0
107805,97954,59.140411705874556,66.07560000000001,0
98241,105567,52.306909156788585,55.5463,0
4306,4287,59.253739555671984,86.68560000000001,1
72146,72063,67.80205159076523,68.78410000000001,0
4256,4039,105.83260316276817,208.37079999999997,0
6134,5954,71.29770660565589,78.3811,0
102098,102557,156.22921559998576,197.0083,0
5956,5947,19.08123657326212,23.740599999999997,0
102642,96241,313.9782775744137,407.6183,1
4524,3700,173.9157696832068,252.946,1
3944,16,92.8449830814218,137.11260000000001,0
