startHub,endHub,road_geometry
comfortL,austin,"LINESTRING (-98.90318 29.98203200000001, -98.904036 29.970473999999992, -98.87959200000002 29.971313999999985, -98.849508 29.983291000000023, -98.837027 29.998149000000012, -98.789219 29.991803000000015, -98.77633 29.98527599999999, -98.730927 29.97715699999998, -98.722382 29.979723000000003, -98.718286 29.968064000000002, -98.70980100000001 29.970689000000014, -98.69992900000001 29.985422000000014, -98.686474 29.984336000000006, -98.676976 29.97744099999999, -98.663108 29.982366000000024, -98.631796 29.978174000000006, -98.58633100000002 29.98574300000001, -98.551011 29.983245999999998, -98.522907 29.968939000000017, -98.500962 29.973033000000033, -98.459225 29.96907899999999, -98.449719 29.96338199999999, -98.434807 29.96484399999998, -98.41068 29.975962000000006, -98.405526 29.998400000000007, -98.41073600000001 30.07288799999998, -98.423485 30.094635999999973, -98.410599 30.12578199999999, -98.38407 30.162829999999996, -98.374727 30.201131000000018, -98.348501 30.20205200000001, -98.332429 30.195321000000014, -98.305 30.207775000000005, -98.280841 30.211047999999995, -98.251274 30.195873999999993, -98.229779 30.19214600000001, -98.19662899999999 30.200633, -98.163685 30.197748999999984, -98.14193 30.206735000000005, -98.116555 30.204251999999997, -98.092932 30.191582000000007, -97.999419 30.196446000000023, -97.936865 30.229984, -97.910489 30.23442, -97.88448100000001 30.22843000000002, -97.872501 30.234271, -97.825073 30.235852000000012, -97.767648 30.276376000000003, -97.74557500000002 30.267813999999976, -97.743783 30.27090799999999)"
bensonL,lordsburgL,"LINESTRING (-110.344951 31.962375000000012, -110.308184 31.97835300000001, -110.250539 31.966315999999996, -110.11914 32.014743, -110.03824 32.09063999999998, -109.993862 32.148931999999995, -109.883889 32.21549, -109.834822 32.27654199999999, -109.740612 32.348894999999985, -109.621335 32.36227299999999, -109.60181400000002 32.347604000000004, -109.520163 32.332382999999986, -109.491972 32.317950999999994, -109.439366 32.31663200000001, -109.028696 32.222380000000015, -108.971498 32.22756499999999, -108.752913 32.353276999999984, -108.735841 32.353894)"
seguinL,lulingL,"LINESTRING (-98.033833 29.56044200000001, -97.969948 29.598795000000003, -97.916231 29.59940999999998, -97.850042 29.614438, -97.804345 29.615169000000016, -97.67187 29.651566999999993, -97.618877 29.648213999999985, -97.591784 29.651907000000023, -97.59580400000002 29.654498000000007, -97.592062 29.653769999999998)"
tollesonL,chandlerL,"LINESTRING (-112.239109 33.45789700000001, -112.238129 33.461593, -112.218994 33.462436, -112.038904 33.461180000000006, -112.03663800000001 33.42800400000002, -112.023664 33.42393199999998, -112.009987 33.41160499999999, -111.977525 33.410481000000004, -111.968334 33.40397099999998, -111.968201 33.370264999999996, -111.972374 33.344669, -111.972464 33.295881999999985, -111.96731600000001 33.279227, -111.962049 33.27987900000002)"
laPorte,texasCity,"LINESTRING (-95.01933 29.665777, -95.02976400000001 29.665283999999996, -95.02987 29.63690399999999, -95.03442 29.623813999999996, -95.022704 29.545574, -94.975731 29.467116000000015, -94.95159 29.39525900000001, -94.917387 29.39322700000001, -94.91739 29.390298999999985)"
tollesonL,quartzsiteL,"LINESTRING (-112.239109 33.45789700000001, -112.498381 33.46238300000001, -112.623002 33.42740700000002, -113.173151 33.54186500000003, -114.028047 33.664081000000024, -114.060925 33.67791600000001, -114.11352 33.67792100000001, -114.241037 33.65733100000002)"
theWoodlands,houston1L,"LINESTRING (-95.504517 30.173647000000013, -95.502632 30.172808000000003, -95.50692900000001 30.168465999999995, -95.503191 30.16419100000002, -95.486088 30.15493799999999, -95.450051 30.15547199999997, -95.441999 30.120239000000026, -95.435782 30.106631000000014, -95.41497 30.094788000000005, -95.410815 30.079867999999994, -95.41183400000001 30.071335999999995, -95.40633500000001 30.063004999999993, -95.403805 30.053029, -95.407973 30.04111599999998, -95.404393 30.012264000000005, -95.398857 30.00307499999999, -95.391692 29.975174, -95.380288 29.967480999999996, -95.380156 29.95798499999999, -95.384257 29.950256999999993, -95.354964 29.83041500000001, -95.355332 29.819309999999998, -95.350386 29.812305000000013, -95.337808 29.808546999999983, -95.306314 29.809337000000003, -95.295388 29.804397000000012, -95.282743 29.80397700000001, -95.27176700000001 29.796605000000007, -95.268884 29.798494)"
hillsboroL,fairfieldL,"LINESTRING (-97.09350000000002 32.00931099999999, -97.071196 32.009173, -97.00473300000002 31.97293800000001, -96.980083 31.952090999999996, -96.928174 31.933322999999994, -96.850875 31.896738000000003, -96.812829 31.868774000000027, -96.797329 31.848278, -96.711656 31.904646000000007, -96.656483 31.96311800000001, -96.605719 32.00216600000002, -96.539525 32.04379999999999, -96.478921 32.048086000000005, -96.458164 32.040938, -96.447335 32.04207900000001, -96.424237 31.984298000000006, -96.420487 31.961595000000006, -96.424283 31.931790000000003, -96.354306 31.88884500000002, -96.335611 31.869834000000026, -96.309482 31.859292000000014, -96.286472 31.835111000000015, -96.273917 31.813382000000008, -96.210489 31.761413000000005, -96.182772 31.728044)"
fortStocktonL,vanHornL,"LINESTRING (-102.852199 30.893379000000007, -102.876973 30.907200000000014, -102.926257 30.894236999999997, -103.06424 30.901261000000005, -103.454735 30.956471000000004, -103.742154 31.008580000000006, -103.848982 31.006731999999996, -103.934612 31.044699, -103.97272 31.04906, -103.997847 31.07055000000001, -104.054318 31.090340000000023, -104.100514 31.084426000000008, -104.158373 31.060835, -104.41374499999999 31.073787000000006, -104.819036 31.039672999999983)"
theWoodlands,willisL,"LINESTRING (-95.504517 30.173647000000013, -95.502478 30.172736999999994, -95.496541 30.180450000000018, -95.489367 30.183277000000004, -95.482052 30.18992099999999, -95.480037 30.195800000000027, -95.481911 30.204182999999986, -95.45578 30.207294999999995, -95.458524 30.234968000000023, -95.456727 30.277324000000004, -95.483227 30.347758, -95.486595 30.403445999999978, -95.49413800000002 30.429805000000012, -95.493472 30.435610999999984, -95.49838 30.436771000000007)"
fortWorth,fortWorthL,"LINESTRING (-97.332623 32.752995999999996, -97.322992 32.75672100000001, -97.321167 32.75633199999999, -97.320148 32.75420199999998, -97.32173 32.61192400000001, -97.320381 32.599115999999995, -97.317541 32.598567000000024)"
lasCrucesL,anthonyL,"LINESTRING (-106.92148216123078 32.26947885225217, -106.92144316061062 32.2714098525848, -106.90708814765256 32.27383886462442, -106.88466112664969 32.281614883775845, -106.85372210024532 32.28388090887862, -106.80392405732033 32.295046949307384, -106.76735902833147 32.279986978169084, -106.73507201324851 32.26323199290647, -106.649568 32.14478099999999, -106.600976 32.052729, -106.583787 32.013277, -106.58361 31.997571, -106.58122 31.998044999999998)"
pearland,deerParkL,"LINESTRING (-95.286387 29.563976000000014, -95.286167 29.599637999999985, -95.21366800000001 29.60150300000001, -95.175186 29.626316000000003, -95.159966 29.640208000000015, -95.156112 29.650232000000013, -95.15610700000002 29.678157000000006, -95.153539 29.688007999999996, -95.153066 29.711615000000016, -95.116502 29.711049000000017, -95.093197 29.704103, -95.091827 29.707583000000007, -95.092683 29.706924999999995)"
wallerL,houston,"LINESTRING (-95.905416 30.064235000000014, -95.89138 30.065450999999996, -95.891267 30.056929000000007, -95.865102 30.041820000000023, -95.845743 30.034134, -95.835223 30.02390799999999, -95.695296 29.972085, -95.68793900000001 29.962938000000022, -95.637816 29.92778500000001, -95.618457 29.919619000000004, -95.610212 29.908437000000013, -95.56966700000001 29.879892000000005, -95.524956 29.859752, -95.49324199999998 29.841697000000007, -95.451633 29.803114000000015, -95.431357 29.812547000000006, -95.37704500000001 29.81332200000001, -95.373576 29.808688999999983, -95.371825 29.789122000000013, -95.365811 29.770214000000013, -95.372114 29.76194, -95.36786300000001 29.758731)"
pearland,houston,"LINESTRING (-95.286387 29.563976000000014, -95.285541 29.630866000000022, -95.288852 29.638611999999984, -95.292007 29.69948700000003, -95.37300799999998 29.750573000000013, -95.374602 29.757612000000005, -95.372097 29.763598, -95.367184 29.760537999999997, -95.36786300000001 29.758731)"
hutchinsL,dallas2L,"LINESTRING (-96.693925 32.624157000000004, -96.69331900000002 32.62326300000001, -96.694126 32.622887, -96.708531 32.650722999999985, -96.71067 32.65264899999999, -96.720814 32.658009, -96.725993 32.66169100000001, -96.728615 32.661627999999986, -96.735155 32.658153, -96.758363 32.653766000000005, -96.798566 32.64274800000002, -96.83323 32.64231, -96.840121 32.643459, -96.840194 32.640367000000005, -96.84001100000002 32.641124000000005, -96.83928000000002 32.64101600000001)"
sanAntonio3L,corpusChristi,"LINESTRING (-98.61770100000001 29.310896999999986, -98.413695 29.32580700000002, -98.395091 29.251916999999985, -98.428266 29.16965, -98.434549 28.91131800000004, -98.300396 28.76372399999998, -98.185859 28.524966, -98.119151 28.470275, -98.026596 28.337262000000003, -97.922358 28.255798999999975, -97.808007 28.087923000000007, -97.674725 27.977832000000003, -97.621657 27.86343700000003, -97.453316 27.803434999999986, -97.403232 27.7634)"
theWoodlands,houston,"LINESTRING (-95.504517 30.173647000000013, -95.503566 30.164579000000003, -95.486886 30.155214000000008, -95.44926 30.15436700000001, -95.43589 30.10808600000001, -95.437229 30.08113300000001, -95.427856 30.009828000000002, -95.412187 29.934309999999982, -95.411901 29.876857, -95.37405400000002 29.810058000000016, -95.365773 29.769759, -95.372114 29.76194, -95.36786300000001 29.758731)"
dentonL,dallas,"LINESTRING (-97.179431 33.26287800000002, -97.166991 33.212164, -97.140505 33.196862, -97.113118 33.19015100000003, -97.064319 33.15565000000001, -97.029129 33.113721999999996, -97.027026 33.082812000000004, -97.007056 33.042922000000004, -96.97717 33.01013800000002, -96.93477 32.985792999999994, -96.922594 32.973499, -96.90303 32.94052599999999, -96.898248 32.869557000000015, -96.878974 32.84726299999999, -96.867752 32.815560999999995, -96.821782 32.80009900000002, -96.815303 32.79563299999999, -96.812639 32.783839000000015, -96.796749 32.77594500000001)"
pearland,leagueCity,"LINESTRING (-95.286387 29.563976000000014, -95.280043 29.563293000000012, -95.243641 29.547884000000003, -95.232539 29.547645000000003, -95.210234 29.536766000000025, -95.191523 29.521380000000008, -95.188166 29.508698999999993, -95.18351600000001 29.503884999999997, -95.17834 29.495371999999993, -95.170514 29.491558999999985, -95.155646 29.489311999999988, -95.128577 29.499841000000004, -95.094971 29.507552000000025)"
sanAntonio3L,comfortL,"LINESTRING (-98.61770100000001 29.310896999999986, -98.597474 29.324363, -98.53097 29.351947000000003, -98.516922 29.37034099999997, -98.511544 29.402898000000004, -98.50020399999998 29.430481999999998, -98.514663 29.443309, -98.51644600000002 29.473149000000006, -98.528753 29.483643999999998, -98.544326 29.487741000000014, -98.556829 29.52577600000001, -98.584337 29.548936000000005, -98.613455 29.63497399999999, -98.663993 29.71751700000001, -98.748622 29.788411999999997, -98.75568400000002 29.820925999999975, -98.774544 29.838637000000006, -98.789105 29.86564099999999, -98.823718 29.909118000000007, -98.859116 29.928704999999997, -98.885095 29.953802000000003, -98.90318 29.98203200000001)"
rhomeL,fortWorthL,"LINESTRING (-97.484111 33.057093, -97.475332 33.047753, -97.457358 33.041011, -97.443727 33.023766000000016, -97.418358 32.967748, -97.360302 32.92648299999999, -97.317916 32.88600800000001, -97.313034 32.84739099999999, -97.313713 32.815921, -97.322183 32.79446599999999, -97.318077 32.764057, -97.32173 32.61192400000001, -97.317541 32.598567000000024)"
sanAntonio2L,corpusChristi,"LINESTRING (-98.361497 29.448124, -98.391795 29.436605000000018, -98.415904 29.32874100000001, -98.395053 29.25278100000001, -98.428266 29.16965, -98.433862 28.90954499999999, -98.300396 28.76372399999998, -98.185512 28.524494000000004, -98.119151 28.470275, -98.026596 28.337262000000003, -97.922358 28.255798999999975, -97.808007 28.087923000000007, -97.674725 27.977832000000003, -97.621939 27.86373899999998, -97.453316 27.803434999999986, -97.403232 27.7634)"
baytownL,deerParkL,"LINESTRING (-95.032577 29.797868999999995, -95.048105 29.79168900000001, -95.052076 29.791846000000014, -95.054988 29.791199999999986, -95.057244 29.791574000000008, -95.059418 29.78536599999999, -95.068947 29.769844999999986, -95.06888 29.767542999999993, -95.075439 29.765270999999984, -95.079417 29.764561000000008, -95.08130900000002 29.761136999999987, -95.088356 29.753622000000004, -95.090022 29.749606000000007, -95.089635 29.713489999999993, -95.091827 29.707583000000007, -95.092383 29.707668999999996, -95.092683 29.706924999999995)"
abilene,wichitaFalls,"LINESTRING (-99.747886 32.446452, -99.784637 32.452901000000026, -99.75095 32.51819899999998, -99.81150000000001 32.592155, -99.896266 32.73654500000001, -99.896653 32.77596000000001, -99.868977 32.81282299999999, -99.868303 32.865531999999995, -99.81415 32.94143, -99.769921 33.036711999999994, -99.750094 33.117236000000005, -99.72885 33.14298599999997, -99.72576 33.18350900000001, -99.679642 33.29899699999999, -99.678679 33.32381199999998, -99.619262 33.447316, -99.522159 33.464275, -99.28995 33.561068, -99.280158 33.57813899999999, -99.243924 33.584132000000004, -99.24013200000002 33.618619000000024, -99.146472 33.668219, -99.081083 33.685922000000005, -98.981173 33.691824999999994, -98.916394 33.73288500000002, -98.71659 33.808193999999986, -98.646802 33.854835000000016, -98.542934 33.87998600000003, -98.501791 33.90045600000001)"
katyL,hungerfordL,"LINESTRING (-95.881905 29.779647000000008, -95.884847 29.735045000000014, -95.846269 29.73439000000001, -95.845653 29.684256, -95.839321 29.67823099999999, -95.827081 29.639482000000008, -95.811801 29.631655999999992, -95.808807 29.558247000000016, -95.82059900000002 29.557414000000023, -95.900831 29.507782, -95.912044 29.494231999999982, -95.942189 29.482295999999998, -96.06199700000002 29.40992600000001, -96.075362 29.39054000000001)"
sanAntonio2L,comfortL,"LINESTRING (-98.361497 29.448124, -98.387262 29.437392999999986, -98.41377200000001 29.455659000000022, -98.442672 29.440007999999988, -98.485578 29.440484, -98.50046100000002 29.432412000000003, -98.513881 29.442047000000002, -98.516761 29.47380399999999, -98.528753 29.483643999999998, -98.544326 29.487741000000014, -98.556829 29.52577600000001, -98.584337 29.548936000000005, -98.613455 29.63497399999999, -98.663993 29.71751700000001, -98.748622 29.788411999999997, -98.75568400000002 29.820925999999975, -98.774544 29.838637000000006, -98.789105 29.86564099999999, -98.823718 29.909118000000007, -98.859116 29.928704999999997, -98.885095 29.953802000000003, -98.90318 29.98203200000001)"
mcallen,corpusChristi,"LINESTRING (-98.230081 26.204024999999994, -98.22760300000002 26.217817999999994, -98.180803 26.211675000000003, -98.15070800000001 26.277229999999996, -98.10941 26.641547999999997, -98.09845800000001 26.77114300000001, -98.135597 26.870748000000006, -98.150291 27.15728899999998, -98.069984 27.749487999999992, -98.021405 27.780555999999986, -97.933624 27.776908000000013, -97.766492 27.811233999999992, -97.631068 27.782878999999994, -97.44027 27.786035000000005, -97.403232 27.7634)"
seguinL,austin,"LINESTRING (-98.033833 29.56044200000001, -97.965046 29.598809000000013, -97.964436 29.709297000000003, -97.947334 29.757403000000025, -97.938937 29.868877000000012, -97.901346 29.90608099999999, -97.879079 29.94978400000001, -97.87000500000002 29.996360000000006, -97.814489 30.09616600000002, -97.787973 30.163491, -97.735284 30.243583999999995, -97.733509 30.267506000000004, -97.743783 30.27090799999999)"
hungerfordL,sugarLand,"LINESTRING (-96.075362 29.39054000000001, -96.082181 29.378132000000004, -96.086123 29.379371000000006, -96.080054 29.394323999999976, -96.072062 29.391404000000016, -96.07401 29.39132900000001, -96.06657 29.403246000000003, -96.057845 29.411431000000007, -95.942293 29.48186400000001, -95.9118 29.49370999999998, -95.900195 29.507500000000004, -95.87259300000001 29.522056999999986, -95.857181 29.533728999999994, -95.822298 29.53163299999998, -95.781601 29.533103999999998, -95.731821 29.552550000000014, -95.671847 29.565698000000022, -95.634229 29.58902500000001, -95.637338 29.594023000000007, -95.63461000000001 29.60427999999999, -95.634985 29.619829000000006)"
portArthur,montBelvieu,"LINESTRING (-93.928811 29.89881999999999, -93.95559 29.920414999999995, -93.988061 29.884590000000014, -94.040047 29.888922999999984, -94.085063 29.859449000000023, -94.239331 29.82621500000001, -94.440329 29.827144000000008, -94.680179 29.840749, -94.75642000000002 29.838749999999994, -94.803409 29.830433000000017, -94.820686 29.865682, -94.841961 29.868032999999976, -94.890783 29.847937999999996)"
dallas,coachellaL,"LINESTRING (-96.796749 32.77594500000001, -97.885294 32.72636500000002, -98.83475100000001 32.37564299999999, -99.215324 32.37047799999998, -99.725416 32.49056900000001, -100.873876 32.40949800000001, -101.808194 32.137802000000015, -102.87694200000001 31.579295999999992, -103.70980600000001 31.353244000000025, -104.0699 31.084100999999993, -104.886302 31.036884999999984, -105.48418800000002 31.21768799999997, -105.711202 31.179059000000006, -106.325453 31.740342000000002, -106.503553 31.760721999999983, -106.649316 32.14526300000001, -106.80147705533439 32.294913951239494, -107.390475 32.23631600000001, -107.633712 32.28716399999997, -108.37902800000002 32.17910000000001, -108.746257 32.35470099999999, -109.028903 32.222576, -109.6507 32.362393999999995, -110.123789 32.01224600000002, -110.452389 31.963648999999997, -110.683312 32.003026999999996, -110.972962 32.188764000000006, -111.378623 32.63772500000001, -111.680204 32.81544000000004, -112.039485 33.46186199999999, -112.623002 33.42740700000002, -114.075373 33.679078999999966, -114.97986700000001 33.606291, -115.378791 33.71080100000002, -115.807367 33.66041999999999, -116.170992 33.71740699999998)"
laredo,sanAntonio,"LINESTRING (-99.496852 27.523700999999985, -99.485517 27.646355999999997, -99.421901 27.790381000000004, -99.183178 28.675782000000016, -99.139587 28.746563000000002, -99.106728 28.859888999999974, -99.11598 28.894833999999996, -99.049757 29.027821, -98.904475 29.121857000000002, -98.775448 29.240649000000005, -98.529658 29.352792000000004, -98.495383 29.42453)"
freeport,leagueCity,"LINESTRING (-95.359698 28.954036, -95.328408 28.996388999999986, -95.327564 29.028536999999993, -95.35902100000001 29.066294999999997, -95.372066 29.109888000000012, -95.391634 29.13293399999999, -95.395329 29.16840999999999, -95.387824 29.180057999999992, -95.387808 29.195109000000002, -95.394539 29.203426000000015, -95.291553 29.324467000000013, -95.248195 29.396229999999996, -95.233666 29.406812000000013, -95.226704 29.430475000000015, -95.238388 29.448039000000012, -95.208678 29.493328999999985, -95.188461 29.509217999999997, -95.177498 29.494626999999998, -95.157938 29.489051000000003, -95.094971 29.507552000000025)"
theWoodlands,sanJacinto,"LINESTRING (-95.504517 30.173647000000013, -95.482052 30.18992099999999, -95.481911 30.204182999999986, -95.45578 30.207294999999995, -95.456727 30.277324000000004, -95.483227 30.347758, -95.48639 30.402149000000016, -95.494886 30.432555999999995, -95.493982 30.53431500000001, -95.483592 30.537606000000014, -95.467695 30.53140400000001, -95.456085 30.535493000000017, -95.386013 30.523048000000003, -95.33283 30.524170000000005, -95.297328 30.543037, -95.238821 30.561128000000014, -95.235021 30.54266300000001, -95.217979 30.525238, -95.20628 30.52252199999998, -95.204414 30.511037, -95.19803300000001 30.51350800000002, -95.19257100000002 30.509218000000004)"
chandlerL,coachellaL,"LINESTRING (-111.962049 33.27987900000002, -111.967947 33.404079999999965, -112.036088 33.42796700000002, -112.04005100000002 33.462032, -112.497318 33.462465000000016, -112.623002 33.42740700000002, -113.173151 33.54186500000003, -114.06134600000001 33.67796600000001, -114.371975 33.64819, -114.51317700000001 33.602578, -114.97986700000001 33.606291, -115.378791 33.71080100000002, -115.58306500000002 33.67367299999999, -115.807367 33.66041999999999, -116.170992 33.71740699999998)"
sonoraL,sanAngelo,"LINESTRING (-100.585832 30.57046100000003, -100.646149 30.579829999999994, -100.63636 30.61525399999999, -100.646863 30.671543000000007, -100.62165 30.754047000000025, -100.621811 30.836558, -100.585321 30.879994000000014, -100.573732 30.986089, -100.51231200000001 31.059469999999997, -100.511358 31.17237100000003, -100.433681 31.356576000000008, -100.440481 31.46492500000002)"
fortStocktonL,odessa,"LINESTRING (-102.852199 30.893379000000007, -102.711997 30.88894600000001, -102.650334 30.876539000000005, -102.583438 30.957785, -102.342091 31.095062999999993, -102.224314 31.135990000000007, -102.308916 31.196500000000015, -102.351984 31.299478000000015, -102.348278 31.390748999999996, -102.36219 31.436722999999997, -102.361021 31.487788999999985, -102.327835 31.599415000000008, -102.328553 31.645883999999988, -102.370621 31.78244699999999, -102.354867 31.826282000000003, -102.367677 31.845700000000004)"
almaL,dallas1L,"LINESTRING (-96.543763 32.287968000000006, -96.598059 32.311799000000015, -96.646237 32.376619, -96.659415 32.41253400000001, -96.664575 32.44692700000002, -96.658683 32.542533999999996, -96.665228 32.56275000000001, -96.709169 32.651443000000015, -96.72728900000001 32.66181900000004, -96.754734 32.655924999999996)"
houston2L,houston,"LINESTRING (-95.369721 29.79725300000002, -95.369093 29.797276999999994, -95.369069 29.79817300000002, -95.372145 29.79812100000001, -95.371825 29.789122000000013, -95.36877000000001 29.783689000000013, -95.368561 29.78111599999999, -95.36935 29.778307, -95.369344 29.776936000000028, -95.366225 29.771443999999995, -95.365778 29.769547000000003, -95.366179 29.768019999999993, -95.36764600000001 29.76511299999999, -95.368485 29.764363000000007, -95.371453 29.762803999999992, -95.372114 29.76194, -95.371639 29.76113399999999, -95.36786300000001 29.758731)"
dallas1L,fortWorthL,"LINESTRING (-96.754734 32.655924999999996, -96.798566 32.64274800000002, -96.834307 32.642294000000014, -96.859483 32.64648200000001, -96.898599 32.66326700000002, -96.927022 32.67008099999999, -96.958225 32.67262700000001, -96.972351 32.670850000000016, -97.012562 32.676106, -97.115491 32.67856000000001, -97.145054 32.67461499999998, -97.185449 32.67649099999999, -97.218337 32.668614000000005, -97.238069 32.669241, -97.244165 32.663304000000004, -97.249745 32.661591, -97.283289 32.66165700000001, -97.300188 32.66879900000002, -97.308402 32.66978199999998, -97.321704 32.666223, -97.32173 32.61192400000001, -97.320381 32.599115999999995, -97.317541 32.598567000000024)"
chocolateBay,hungerfordL,"LINESTRING (-96.621653 28.584268999999978, -96.63145599999999 28.606554000000006, -96.617173 28.637381000000012, -96.45431 28.723624000000004, -96.46951100000001 28.88689599999999, -96.51551900000001 29.048786000000028, -96.308223 29.173099000000015, -96.2555 29.179804000000004, -96.23599 29.21819599999996, -96.135414 29.279319, -96.111477 29.35113399999999, -96.086627 29.36851299999999, -96.075362 29.39054000000001)"
fairfieldL,waco,"LINESTRING (-96.182772 31.728044, -96.177547 31.71313500000003, -96.195279 31.691625999999975, -96.265944 31.63412500000001, -96.282114 31.638188000000003, -96.294894 31.65051499999999, -96.420739 31.68620699999999, -96.494252 31.683118999999994, -96.696345 31.658914000000003, -97.022826 31.631667999999998, -97.082099 31.604261000000005, -97.121078 31.57918100000002, -97.146778 31.549416999999995)"
hillsboroL,midlothianL,"LINESTRING (-97.09350000000002 32.00931099999999, -97.093498 32.056174, -97.21412400000001 32.39636999999999, -97.205398 32.41611399999999, -97.168655 32.41585299999999, -97.130773 32.43333800000002, -97.096734 32.437609000000016, -97.014107 32.472276999999984, -97.010923 32.48294999999999)"
dallas1L,dallas,"LINESTRING (-96.754734 32.655924999999996, -96.754425 32.655005, -96.798566 32.64274800000002, -96.819014 32.642345000000006, -96.822835 32.643875, -96.823184 32.69740600000001, -96.824624 32.70192100000003, -96.829179 32.708645000000004, -96.829708 32.71241800000001, -96.823239 32.73888300000001, -96.810103 32.74757499999999, -96.809278 32.758485000000015, -96.803109 32.76699800000002, -96.796142 32.77383400000001, -96.79794 32.77567, -96.796749 32.77594500000001)"
weatherfordL,fortWorthL,"LINESTRING (-97.743123 32.74296800000001, -97.706322 32.75413899999999, -97.696079 32.75467600000002, -97.623945 32.731894000000004, -97.58506600000001 32.726099, -97.56782000000001 32.719266000000026, -97.546959 32.701111000000026, -97.537936 32.69648500000002, -97.50061700000002 32.692596000000016, -97.47654100000001 32.69558600000001, -97.459019 32.684154999999954, -97.399547 32.682915, -97.376124 32.67279000000002, -97.356252 32.668040000000005, -97.33763900000001 32.66406100000001, -97.32305 32.66519599999998, -97.321705 32.611542, -97.320381 32.599115999999995, -97.317541 32.598567000000024)"
anthonyL,elPaso,"LINESTRING (-106.58122 31.998044999999998, -106.58361 31.997571, -106.582886 31.886728, -106.56837 31.834258000000002, -106.532201 31.796203, -106.52103600000001 31.790799, -106.51567 31.774218, -106.50365300000001 31.759413, -106.490378 31.749679999999998, -106.486275 31.748553000000033, -106.47355400000001 31.751075999999998, -106.467602 31.760354000000003, -106.45413600000002 31.765160999999996, -106.447447 31.76426199999999, -106.441405 31.779057, -106.441113 31.786562000000014)"
pasadena,deerParkL,"LINESTRING (-95.209285 29.691066999999993, -95.209548 29.711118999999993, -95.190455 29.71286400000001, -95.117738 29.711146, -95.112872 29.710303999999997, -95.093197 29.704103, -95.091827 29.707583000000007, -95.092383 29.707668999999996, -95.092683 29.706924999999995)"
weatherfordL,abilene,"LINESTRING (-97.743123 32.74296800000001, -97.799076 32.727226, -97.883144 32.72666899999999, -97.914051 32.717451000000025, -98.000189 32.68713000000001, -98.075739 32.62854200000003, -98.170191 32.573499000000005, -98.228634 32.56876900000004, -98.373081 32.51342199999999, -98.533033 32.49797599999997, -98.622106 32.475743, -98.643207 32.45892800000001, -98.76783 32.411088, -98.80286500000001 32.385197000000005, -98.83357800000002 32.37578299999999, -99.144677 32.379943000000004, -99.214067 32.37034799999997, -99.68832 32.44703900000002, -99.747886 32.446452)"
nataliaL,sanAntonio,"LINESTRING (-98.845767 29.18478300000001, -98.842394 29.182390000000016, -98.773635 29.24165900000001, -98.716354 29.258717, -98.64442200000002 29.28835400000001, -98.600048 29.32300600000001, -98.550017 29.342278999999998, -98.529658 29.352792000000004, -98.513826 29.376661000000002, -98.511661 29.402398999999992, -98.508323 29.410435000000007, -98.498846 29.420967, -98.496466 29.419953000000024, -98.495383 29.42453)"
lasCrucesL,elPaso,"LINESTRING (-106.92148216123078 32.26947885225217, -106.88466112664969 32.281614883775845, -106.80367805712022 32.295037949501754, -106.73346401318169 32.26179499298133, -106.650898 32.147063, -106.583787 32.013277, -106.582886 31.886728, -106.56862 31.834653, -106.532201 31.796203, -106.52103600000001 31.790799, -106.51567 31.774218, -106.490378 31.749679999999998, -106.47355400000001 31.751075999999998, -106.467602 31.760354000000003, -106.447447 31.76426199999999, -106.441113 31.786562000000014)"
houston2L,sugarLand,"LINESTRING (-95.369721 29.79725300000002, -95.369069 29.79817300000002, -95.372145 29.79812100000001, -95.371825 29.789122000000013, -95.36877000000001 29.783689000000013, -95.369344 29.776936000000028, -95.365914 29.76872300000001, -95.368101 29.764644999999994, -95.374462 29.76115499999999, -95.375095 29.75379, -95.381283 29.745902000000005, -95.382272 29.738786999999995, -95.387089 29.732717, -95.43968900000002 29.729049999999997, -95.455447 29.730157000000013, -95.468481 29.726321999999993, -95.489191 29.72536199999999, -95.527822 29.69159799999996, -95.535772 29.681824000000024, -95.596529 29.625278999999974, -95.60171 29.62219600000001, -95.60285100000002 29.626467000000027, -95.634985 29.619829000000006)"
lulingL,corpusChristi,"LINESTRING (-97.592062 29.653769999999998, -97.56797 29.61500200000001, -97.483041 29.556168000000007, -97.415655 29.43024700000002, -97.376225 29.412153000000004, -97.29457100000002 29.30644199999998, -97.2753 29.135948000000003, -97.296953 29.08046599999999, -97.328314 29.058362000000017, -97.321451 28.998157999999997, -97.386624 28.80094900000002, -97.38867 28.66616999999998, -97.276908 28.296207, -97.252658 28.292904999999998, -97.255479 28.252184000000018, -97.221405 28.21156299999999, -97.208978 28.104833000000017, -97.269156 27.92706800000002, -97.384386 27.833429999999986, -97.403232 27.7634)"
dallas1L,rockwallL,"LINESTRING (-96.754734 32.655924999999996, -96.755993 32.657604, -96.753267 32.658872, -96.750655 32.654549, -96.733521 32.65834199999998, -96.69596800000001 32.676168, -96.640371 32.68637499999999, -96.633093 32.689858, -96.617415 32.716088, -96.611921 32.735653999999975, -96.612485 32.74581, -96.62392 32.774607, -96.628601 32.81933000000002, -96.626768 32.82388400000001, -96.61224 32.833131000000016, -96.556615 32.85559599999999, -96.538906 32.867252, -96.482747 32.892984000000006, -96.45879 32.900399, -96.445947 32.91262100000001, -96.41912200000002 32.91820400000001)"
