startHub,endHub,road_geometry
97671,105243,"LINESTRING (-96.664952 32.53500200000001, -96.66480900000002 32.446439, -96.646323 32.376263999999985, -96.59839299999999 32.311780999999996, -96.511173 32.269864999999996, -96.474319 32.200153000000014, -96.467762 32.152486, -96.439384 32.08990600000002, -96.452618 32.06230899999999, -96.424473 31.985398000000018, -96.42383 31.931261999999975, -96.309482 31.859292000000014, -96.182088 31.727328000000007, -96.15134 31.724980000000027, -96.019198 31.679552000000005, -95.8486 31.64763500000003, -95.798478 31.647099999999995, -95.743877 31.661800000000007, -95.661613 31.645632000000017, -95.607397 31.618627999999994, -95.576837 31.62962799999999, -95.525334 31.60611300000002, -95.488293 31.557681999999996, -95.46542 31.471885, -95.477178 31.446968000000012, -95.475944 31.35072099999999, -95.457727 31.31780400000001, -95.43601000000001 31.314947000000004)"
105567,107700,"LINESTRING (-101.953 33.57811800000001, -101.900222 33.577644000000014, -101.875276 33.592475, -101.794758 33.598428000000006, -101.734368 33.646541000000006, -101.683221 33.666680000000014, -101.366934 33.674191999999984, -101.307376 33.659998, -101.201138 33.657327, -101.066252 33.683263, -101.001156 33.68419600000001, -100.933956 33.644339, -100.855691 33.619797, -100.819647 33.62619500000001, -100.498286 33.60174299999997, -100.42948 33.623861999999995, -100.34373500000001 33.633668000000014, -100.317785 33.600644, -100.20483700000001 33.568691000000015, -100.092235 33.549539, -99.976409 33.58227699999999, -99.792585 33.584028, -99.802406 33.64834599999999, -99.800819 33.76460599999997, -99.770997 33.875185000000016, -99.725217 33.970243, -99.724477 34.068729000000005, -99.742069 34.1673, -99.739057 34.26982100000003, -99.748988 34.29104399999999)"
107762,107760,"LINESTRING (-105.358052 31.172859000000003, -105.35790700000001 31.17380500000001, -105.36521 31.174793000000022, -105.380258 31.180233000000005, -105.426953 31.19103200000001, -105.45296 31.198828999999993, -105.470079 31.212371000000005, -105.4856 31.217802000000002, -105.489464 31.216588999999978, -105.530287 31.19348000000002, -105.564504 31.196677999999995, -105.591483 31.197152000000003, -105.608488 31.191956999999984, -105.620965 31.18309, -105.656634 31.172195000000016, -105.655851 31.169697000000006, -105.65701 31.169105)"
104284,104301,"LINESTRING (-97.43193299999999 30.121153, -97.413591 30.111549000000007, -97.409595 30.11051899999999, -97.347805 30.111007999999988, -97.327838 30.104861000000014, -97.29500400000002 30.10493200000001, -97.277574 30.100287000000012, -97.271151 30.097481, -97.265145 30.092945000000004, -97.252382 30.088905, -97.243684 30.083235999999996, -97.23647600000001 30.073364999999985, -97.217984 30.067284999999995, -97.201119 30.053392999999996, -97.17635 30.04389900000001, -97.162588 30.032555999999996, -97.139025 30.00802899999999)"
4219,4205,"LINESTRING (-109.056832 35.35389200000001, -109.09224788377148 35.3181574973833, -109.17556778806359 35.28117977358105, -109.23517770514495 35.282992886722376, -109.26295266161294 35.27488795688852, -109.33368346353909 35.21614225726271, -109.33816035301537 35.167727462892515, -109.31052121955243 35.087463834712125, -109.22762322044473 35.00208825414593, -109.23847397398721 34.781654758281654, -109.25183977402179 34.7349865297936, -109.34152374568698 34.56131929518857, -109.34857074407302 34.50962316579853, -109.36114074660384 34.50608116824707, -109.409412 34.449495999999996, -109.410779 34.404107, -109.403845 34.37890500000002, -109.379335 34.35555199999999, -109.38653100000002 34.327683000000015, -109.31816523991739 34.17385633452464, -109.27699532078151 34.132805296212084)"
102098,107575,"LINESTRING (-95.534999 29.737958000000006, -95.53837900000002 29.74756399999998, -95.55726 29.747660999999983, -95.565754 29.784959, -95.804592 29.785510999999996, -95.81812800000002 29.77771600000002, -95.849868 29.777258000000014, -95.968955 29.778869000000004, -95.981911 29.782753000000024, -96.042989 29.769862, -96.125932 29.775485000000003, -96.167941 29.76018199999999, -96.190786 29.763868999999993, -96.284821 29.750775000000026, -96.493907 29.712219000000005, -96.538944 29.691809000000006)"
4039,4256,"LINESTRING (-113.953998 32.69106200000001, -114.203856 32.64873999999999, -114.307219 32.67379599999998, -114.319118 32.66035200000002, -114.340083 32.65905500000002, -114.444067 32.67126199999999, -114.445772 32.699144, -114.422116 32.720731000000015, -114.419846 32.754909000000005, -114.384125 32.778188999999976, -114.37850199999998 32.82026200000001, -114.35738500000001 32.86405499999998, -114.291508 32.966781999999974, -114.285242 33.00909899999999, -114.297859 33.10202400000001, -114.273446 33.19038899999999, -114.216933 33.308230999999985, -114.217035 33.666686999999996, -114.073098 33.678625999999994, -114.025598 33.663224000000014, -113.76722 33.628691, -113.769009 33.63423000000001)"
4713,4704,"LINESTRING (-112.409999 33.437104000000005, -112.40943 33.461041, -112.380361 33.46106, -112.365396 33.457843, -112.318151 33.45754199999999, -112.295557 33.461014999999996, -112.253878 33.462163, -112.039642 33.46155900000001, -112.037464 33.458895, -112.03663800000001 33.42800400000002, -112.023664 33.42393199999998, -112.009987 33.41160499999999, -111.977525 33.410481000000004, -111.968519 33.404376000000006, -111.968201 33.370264999999996, -111.972268 33.34673600000001, -111.973042 33.30523500000002, -111.964185 33.306064)"
105567,71635,"LINESTRING (-101.953 33.57811800000001, -101.939528 33.64427499999999, -102.294767 33.90201900000002, -102.351765 33.91329000000001, -102.362447 33.95013800000002, -102.706117 34.21554700000001, -103.01717700000002 34.387163, -103.143248 34.394059000000006, -103.143501 34.462818, -103.196382 34.46285000000001, -103.214188 34.819897000000005, -103.31988 34.821472999999976, -103.319435 34.878986000000026, -103.354438 34.880954, -103.366889 34.98253500000001, -103.331393 35.01175300000001, -103.331202 35.11405100000002, -103.301998 35.11391999999999)"
3944,4122,"LINESTRING (-111.313016 32.07605300000001, -111.216622 32.11538999999999, -111.21684 32.40253100000001, -111.233898 32.40249600000001, -111.234144 32.460510000000006, -111.217023 32.45788900000002, -111.216185 32.462269999999975, -111.262462 32.49564699999999, -111.363259 32.621641000000004, -111.391179 32.64683100000002)"
4713,4740,"LINESTRING (-112.409999 33.437104000000005, -112.426837 33.435660000000006, -112.429838 33.46215400000001, -112.496348 33.46251999999998, -112.606428 33.42876600000001, -112.626222 33.427389, -112.623323 33.320668000000005, -112.651985 33.18951, -112.644282 33.04781200000001, -112.650696 33.019119000000025, -112.674381 32.967803999999994, -112.683549 32.957484, -112.697782 32.95123100000001, -112.673101 32.929930000000006)"
6740,14201,"LINESTRING (-120.53313500000002 38.444148999999996, -120.54714400000002 38.436100999999994, -120.596638 38.42501800000002, -120.632728 38.39928800000001, -120.655018 38.413087, -120.695533 38.416665, -120.713725 38.40585099999998, -120.739511 38.398268, -120.75178800000002 38.401197, -120.77263799999999 38.388804000000015, -120.80166599999998 38.378955, -120.83441599999999 38.353007, -120.86233599999998 38.34424700000001, -120.883588 38.34368200000001, -120.89982 38.332488, -120.936065 38.32088899999999, -120.947612 38.312743000000005, -120.977998 38.307032, -120.99780600000001 38.29309099999999, -121.037539 38.25619900000002, -121.062222 38.22444099999999, -121.068557 38.21308599999998, -121.068194 38.19783200000001, -121.152283 38.161697999999994, -121.176072 38.10976700000002, -121.188874 38.066983999999984, -121.187261 38.03470400000001, -121.22226999999998 38.00275100000001, -121.25144100000001 37.98466600000002, -121.24343000000002 37.962314000000006, -121.30031 37.94828100000001, -121.27788 37.873382999999976, -121.293934 37.81195100000001)"
97797,102507,"LINESTRING (-101.378243 33.191998000000005, -101.377169 33.180753, -101.341454 33.15238599999999, -101.246656 33.09197600000001, -101.162889 33.002862000000015, -101.10359200000002 32.977418, -101.059332 32.917073999999985, -101.051678 32.88054100000001, -100.986926 32.832789000000005, -100.920588 32.74081100000001, -100.87120400000002 32.70901400000001, -100.884823 32.67900899999999, -100.885875 32.56095, -100.85699000000001 32.462241999999996, -100.86041900000001 32.412463, -100.90697 32.393119000000006, -100.960137 32.386183999999986, -101.010896 32.354201, -101.200598 32.32524299999999, -101.22412400000002 32.30755799999998, -101.454078 32.258983)"
4388,4400,"LINESTRING (-110.696994 35.041087999999995, -110.697461 35.03905499999999, -110.688053 35.035537000000005, -110.680793 35.022547, -110.67406 35.017604, -110.636116 35.007228000000005, -110.61645 35.00600200000001, -110.527923 34.97596300000002, -110.509792 34.97287499999998, -110.434877 34.96925300000001, -110.340604 34.954395000000005, -110.317682 34.95502100000001, -110.28109500000001 34.93995099999999, -110.272186 34.930793999999985, -110.243707 34.91252000000001, -110.19371600000001 34.90500700000003, -110.156705 34.912412999999994, -110.144165 34.917829999999995, -110.135589 34.92564399999997, -110.125683 34.943084000000006, -110.097219 34.96747100000001, -110.085953 34.972037000000036, -110.088107 34.975501000000015, -110.089853 34.974018000000015)"
5947,13756,"LINESTRING (-118.946967 34.982977000000005, -118.92184 34.89778900000002, -118.863511 34.83984500000003, -118.883739 34.808975000000004, -118.86968900000001 34.79730900000002, -118.83523299999999 34.79208899999999, -118.80109200000001 34.768102, -118.78745 34.68898399999999, -118.75655099999999 34.660731, -118.748843 34.640367, -118.71934100000001 34.624079, -118.709473 34.58462400000003, -118.645474 34.53526300000001, -118.61525300000001 34.483385, -118.61526 34.452197999999996, -118.58674100000002 34.429353, -118.55325500000001 34.357577000000006, -118.508564 34.333815000000016, -118.410234 34.23316399999999, -118.35777400000002 34.220450000000014, -118.28134400000002 34.151032, -118.267606 34.113698000000014, -118.21988100000002 34.078298, -118.218199 34.029593000000006, -118.161707 34.011489000000005, -118.12679000000001 33.975767000000005, -118.118934 33.979112)"
71837,71635,"LINESTRING (-105.595895 34.24499300000001, -105.453688 34.42030000000002, -105.259373 34.58306699999999, -105.213901 34.601689, -105.17775500000002 34.595389000000004, -105.017202 34.746083000000006, -104.768651 34.85682299999998, -104.710619 34.903835, -104.684242 34.943752000000025, -104.638752 34.94841599999999, -104.515954 35.006648999999996, -104.444758 35.01564800000002, -104.376154 35.04734499999999, -104.228006 35.069675, -104.176866 35.066950000000006, -103.952089 35.125412000000004, -103.87097400000002 35.116220999999996, -103.822869 35.140859, -103.763929 35.156619, -103.712792 35.15184500000002, -103.66939 35.17196600000002, -103.487279 35.172911999999975, -103.359199 35.112666000000004, -103.301998 35.11391999999999)"
107762,109323,"LINESTRING (-105.358052 31.172859000000003, -105.052396 31.089121000000002, -104.982869 31.062479000000007, -104.88752800000002 31.036633000000005, -104.843842 31.03562799999998, -104.771066 31.04468700000001, -104.739074 31.042577999999992, -104.50692700000002 31.06150700000002, -104.41399 31.073449000000032, -104.289454 31.061601999999993, -104.222104 31.067155000000003, -104.159312 31.06046200000001, -104.141746 31.066012999999998)"
5947,12053,"LINESTRING (-118.946967 34.982977000000005, -118.92184 34.89778900000002, -118.902618 34.88529599999999, -118.863511 34.83984500000003, -118.883717 34.815809000000016, -118.883739 34.808975000000004, -118.86968900000001 34.79730900000002, -118.83523299999999 34.79208899999999, -118.80109200000001 34.768102, -118.79601 34.75705800000001, -118.798542 34.713668000000006, -118.78767000000002 34.68935, -118.75655099999999 34.660731, -118.748843 34.640367, -118.71934100000001 34.624079, -118.712821 34.612065, -118.709473 34.58462400000003, -118.645831 34.535758000000015, -118.61525300000001 34.483385, -118.616087 34.45487899999999, -118.610805 34.44614400000001, -118.607231 34.44219299999999, -118.575385 34.44267700000002, -118.55160400000001 34.42841899999996, -118.507264 34.426832, -118.50161600000001 34.400305999999986, -118.46996300000002 34.392014)"
10250,9389,"LINESTRING (-115.72000999999999 33.661069, -115.888304 33.66563599999999, -116.17208899999999 33.71571300000001, -116.181878 33.70751900000001, -116.146341 33.672272, -116.09695200000002 33.59368799999999, -116.10034200000001 33.52071699999999, -116.08939599999998 33.45552200000001, -116.049906 33.416940000000004, -116.01482900000002 33.346895999999994, -115.921992 33.225506999999986, -115.90515 33.188913, -115.872392 33.16431300000001, -115.852009 33.120232000000016, -115.74909500000001 33.07982899999998, -115.70780200000002 33.03859800000001, -115.614607 33.03678499999999, -115.57599199999999 32.98254099999998, -115.541657 32.978621999999994, -115.54901700000002 32.95997899999998, -115.570144 32.947552, -115.570023 32.79647099999999, -115.56200000000001 32.79585)"
100475,102098,"LINESTRING (-95.752 29.764995, -95.751779 29.784621000000012, -95.564908 29.784026999999973, -95.56339 29.78268900000001, -95.562704 29.769322999999993, -95.558161 29.76156500000002, -95.558457 29.747472, -95.538541 29.747448, -95.538491 29.742387999999984, -95.534273 29.74121700000001, -95.534999 29.737958000000006)"
95899,98776,"LINESTRING (-97.090969 32.04595700000001, -97.090259 32.057827, -96.937163 32.145269, -96.910307 32.17462700000001, -96.876085 32.244026, -96.85443 32.34845900000001, -96.872398 32.411287, -96.822351 32.499162, -96.829817 32.71180800000001, -96.804078 32.767333000000015, -96.81821 32.799079, -96.808476 32.890548, -96.821374 32.972375, -96.828864 32.99034699999999, -96.841951 32.988011000000014)"
96241,102826,"LINESTRING (-99.460989 27.68406199999999, -99.421901 27.790381000000004, -99.358463 28.028001, -99.349609 28.046194000000025, -99.294782 28.04593299999998, -99.116841 27.990302000000003, -98.9711 27.966029000000006, -98.897753 27.943418999999995, -98.782203 27.934063000000005, -98.664838 27.873577, -98.583859 27.882502000000002, -98.469064 27.826593999999993, -98.345745 27.786420000000017, -98.203661 27.755889, -98.111287 27.74958400000002, -98.109482 27.729535000000006, -98.07908700000002 27.694751000000007, -98.099098 27.550820999999992, -97.87782 27.522601999999992, -97.877951 27.530359000000004, -97.856208 27.530629000000026, -97.791166 27.59513899999999, -97.782128 27.592629000000006)"
4283,4248,"LINESTRING (-114.142918 34.863999000000014, -114.146583 34.81676199999998, -114.163185 34.793389, -114.250391 34.73738499999999, -114.31670000000001 34.730179, -114.303543 34.68592100000001, -114.327822 34.630992999999975, -114.369758 34.59137800000001, -114.350111 34.531403999999995, -114.34712499999999 34.475146999999986, -114.323549 34.453423, -114.273936 34.45726100000002, -114.210153 34.42815900000002, -114.171414 34.39355100000001, -114.14557200000002 34.341582, -114.093545 34.30232, -114.10662 34.288984, -114.129877 34.29262000000001, -114.12997600000001 34.25859799999999, -114.16090600000001 34.254259999999995, -114.205429 34.208682, -114.20979 34.19090699999998, -114.28915 34.150394000000006, -114.276228 34.093064999999996, -114.257769 34.065819, -114.258054 34.031512000000006, -114.242177 34.00816199999999, -114.216937 33.99481, -114.217155 33.66667, -114.329544 33.647222, -114.37276800000001 33.648050999999974, -114.436867 33.62423599999999)"
98241,71635,"LINESTRING (-102.27400100000001 33.19002299999998, -102.323826 33.28828500000003, -102.32806900000001 33.38445899999999, -102.37633600000001 33.44426800000001, -102.37789300000001 33.594161000000014, -102.32794000000001 33.72473999999998, -102.327189 33.904107000000025, -102.404044 33.98500899999999, -102.655422 34.178115, -102.839868 34.29660800000001, -103.018876 34.38776, -103.143248 34.394059000000006, -103.143501 34.462818, -103.196382 34.46285000000001, -103.214188 34.819897000000005, -103.31988 34.821472999999976, -103.319435 34.878986000000026, -103.354438 34.880954, -103.366889 34.98253500000001, -103.331393 35.01175300000001, -103.331202 35.11405100000002, -103.301998 35.11391999999999)"
10250,10795,"LINESTRING (-115.72000999999999 33.661069, -115.810598 33.660459, -115.888304 33.66563599999999, -115.97317 33.67979400000001, -115.996779 33.67934, -116.065662 33.69963500000002, -116.103574 33.698662, -116.17208899999999 33.71571300000001, -116.181878 33.70751900000001, -116.146341 33.672272, -116.138174 33.648858000000004, -116.09695200000002 33.59368799999999, -116.09276900000002 33.568628000000004, -116.10009900000001 33.54537100000002, -116.10034200000001 33.52071699999999, -116.09188100000001 33.501904999999994, -116.09023300000001 33.457090000000015, -116.049906 33.416940000000004, -116.04285999999999 33.392285, -116.027089 33.376362999999984, -116.01482900000002 33.346895999999994, -115.96437000000002 33.27906699999999, -115.99941500000001 33.264159, -116.014096 33.263578, -116.05036300000002 33.27652, -116.110733 33.283497000000004, -116.15016400000002 33.28226500000002, -116.209351 33.30545800000001, -116.26151699999998 33.303551999999996, -116.282066 33.294216, -116.297859 33.29284999999998, -116.30111200000002 33.25771300000001, -116.39943 33.25647200000001, -116.406128 33.249668, -116.403252 33.238998, -116.410314 33.23550799999999, -116.412585 33.22587299999999, -116.424385 33.224527, -116.42036399999999 33.22160199999999, -116.42370800000002 33.213162999999994, -116.43116000000002 33.21026999999998, -116.45224000000002 33.20992699999998, -116.450996 33.216812, -116.45723699999999 33.22063799999998, -116.479607 33.209995, -116.56378199999999 33.21245600000001, -116.57617999999998 33.218581999999984, -116.604767 33.219775999999996, -116.620491 33.22835499999999, -116.643257 33.232567, -116.673958 33.24935000000001, -116.69097 33.23942899999999, -116.71147299999998 33.206962999999995, -116.70879400000001 33.195503, -116.674217 33.157799000000004, -116.67962599999998 33.13335399999999, -116.673946 33.109196, -116.695053 33.102409, -116.72367100000001 33.065758000000024, -116.75872 33.06549100000001, -116.79203 33.08563600000001, -116.82005299999999 33.055588, -116.82081600000001 33.049207, -116.832542 33.04641300000001, -116.844 33.05114300000001)"
107805,103515,"LINESTRING (-98.179006 31.054965999999993, -98.132946 31.02860199999997, -98.10339200000001 30.992525000000004, -98.047638 30.962291999999998, -98.020047 30.936686, -97.987869 30.925792000000026, -97.959711 30.893153000000023, -97.932717 30.889701000000002, -97.921418 30.883350999999987, -97.87706 30.774885000000022, -97.878141 30.657294999999998, -97.860529 30.619172, -97.859369 30.602072000000003, -97.838657 30.586342000000005, -97.81991500000001 30.554675000000014, -97.815714 30.521687999999997, -97.803183 30.49635999999998, -97.804855 30.48426700000002, -97.797842 30.469595000000016, -97.748969 30.481042, -97.705884 30.476818000000012, -97.696884 30.450728000000012, -97.698823 30.440346000000016, -97.682101 30.429049000000013)"
9389,10795,"LINESTRING (-115.56200000000001 32.79585, -115.570023 32.79659800000001, -115.570409 32.774258, -115.780618 32.77303600000001, -116.020971 32.72739200000002, -116.06248 32.728865, -116.066099 32.70637800000001, -116.10652999999999 32.67695900000001, -116.098275 32.657225000000004, -116.10966100000002 32.63912200000001, -116.16457900000002 32.63622599999999, -116.208201 32.660419, -116.289146 32.676429, -116.320427 32.69950499999999, -116.374158 32.70929300000002, -116.405774 32.72614299999999, -116.472328 32.719569999999976, -116.497566 32.79945500000001, -116.530558 32.81817, -116.619607 32.82446, -116.65181700000001 32.83866500000002, -116.785653 32.83955000000001, -116.817146 32.85719, -116.880124 32.84534599999997, -116.90222900000002 32.861607000000014, -116.922543 32.86307599999999, -116.978996 32.991863, -116.95929 32.999033000000004, -116.952466 33.01251300000002, -116.913912 33.009189000000006, -116.844 33.05114300000001)"
102098,100372,"LINESTRING (-95.534999 29.737958000000006, -95.53837900000002 29.74756399999998, -95.55726 29.747660999999983, -95.56263 29.770117999999975, -95.563757 29.866998, -95.54891400000001 29.87872999999999, -95.555993 29.92048300000002, -95.543853 29.929415, -95.547052 29.95179600000001, -95.542266 29.956978000000003, -95.562829 29.972898000000008, -95.628891 30.072233, -95.64275400000001 30.11432099999998, -95.67991 30.181311999999984, -95.735598 30.22979700000002, -95.743426 30.24727700000001, -95.780197 30.251302999999993, -95.79709 30.274194999999985, -95.818939 30.291910000000005, -95.853413 30.299372999999992, -95.880605 30.298173000000013, -95.897429 30.30753999999999, -95.925527 30.30799400000001, -95.949082 30.326041999999987, -95.95251600000002 30.341249000000012, -95.964811 30.355222999999985, -95.995289 30.35314400000001, -96.0246 30.369485000000033, -96.068959 30.377000999999986)"
4740,5094,"LINESTRING (-112.673101 32.929930000000006, -112.697605 32.951132000000015, -112.685286 32.95356700000003, -112.67455 32.96750399999999, -112.650594 33.01834600000002, -112.643759 33.046018, -112.651604 33.189747999999994, -112.62298400000002 33.31749300000002, -112.623298 33.42772000000001, -112.936947 33.499419, -112.93601 33.495193000000015)"
72146,71635,"LINESTRING (-104.637258 34.946377, -104.64124100000001 34.947161000000015, -104.515954 35.006648999999996, -104.444758 35.01564800000002, -104.376154 35.04734499999999, -104.298758 35.062121000000026, -104.228006 35.069675, -104.176866 35.066950000000006, -103.952089 35.125412000000004, -103.87097400000002 35.116220999999996, -103.822869 35.140859, -103.763929 35.156619, -103.743231 35.151590000000006, -103.712792 35.15184500000002, -103.66939 35.17196600000002, -103.487279 35.172911999999975, -103.44253 35.146661, -103.359199 35.112666000000004, -103.301998 35.11391999999999)"
71763,71852,"LINESTRING (-107.903965 35.178786, -107.900184 35.182448000000015, -107.903419 35.186811999999996, -107.977909 35.26462099999999, -107.992307 35.31554499999998, -108.008014 35.343117, -108.066025 35.36898200000001, -108.130398 35.383714000000005, -108.190645 35.38973099999999, -108.272516 35.40667099999999, -108.389364 35.456770999999975, -108.426786 35.47810000000002, -108.49192 35.49295200000002, -108.600228 35.52945700000001, -108.650031 35.53250400000001, -108.667112 35.52895900000002, -108.680628 35.53462800000001, -108.732225 35.533298999999985, -108.835876 35.50612100000001)"
11873,14201,"LINESTRING (-121.031916 37.673003, -121.031281 37.673576000000004, -121.031325 37.666709999999995, -121.036106 37.66881399999999, -121.06395399999998 37.692127, -121.080414 37.708662, -121.09167199999999 37.715271, -121.10327000000001 37.72599000000001, -121.12085800000001 37.739555999999986, -121.17566100000002 37.771934000000016, -121.185362 37.779771, -121.184891 37.783338, -121.18622800000001 37.78500000000001, -121.18871700000001 37.78530600000001, -121.19264400000002 37.783505999999996, -121.262011 37.783345000000004, -121.28991700000002 37.79013199999999, -121.30005700000001 37.78970500000002, -121.300496 37.79672300000001, -121.29687900000002 37.807742000000005, -121.29475400000001 37.81181900000001, -121.291431 37.81172999999998, -121.293934 37.81195100000001)"
10250,15535,"LINESTRING (-115.72000999999999 33.661069, -115.802182 33.661350000000006, -115.802722 33.702592000000024, -115.827434 33.74540099999998, -115.759644 33.830158, -115.833279 33.901334, -115.972817 33.94158600000002, -115.99014900000002 33.96840499999999, -116.02252800000001 33.98687100000001, -116.02436 34.067850000000014, -116.03658400000002 34.07729800000003, -116.036691 34.13588099999998, -115.93124100000001 34.136647, -115.93132599999998 34.165688999999986, -115.73777500000001 34.167759999999994, -115.720508 34.201585999999985, -115.723795 34.24763900000003, -115.690254 34.35699099999999, -115.7192 34.43464899999999, -115.740315 34.44768100000003, -115.745635 34.55021700000001, -115.95840400000002 34.603554, -116.00700200000001 34.63687400000001, -116.02882 34.682863000000005, -116.12369799999999 34.72469300000001, -116.163755 34.724002)"
108027,107010,"LINESTRING (-97.834897 33.54001800000001, -97.83382400000002 33.536836, -97.880027 33.562940999999995, -97.90557 33.58429800000001, -98.03997000000001 33.64912200000003, -98.062512 33.66756099999999, -98.087788 33.69645499999997, -98.106257 33.730864000000004, -98.131168 33.76760600000001, -98.171467 33.79105199999999, -98.214947 33.80711500000003, -98.222943 33.82026800000002, -98.275647 33.837017, -98.342341 33.86754800000002, -98.406085 33.88134899999998, -98.41641100000001 33.88024800000001, -98.434043 33.885487000000005, -98.475721 33.88451699999999, -98.484511 33.87053399999999, -98.485764 33.85609600000001, -98.488693 33.85339799999999, -98.535919 33.85800000000002)"
4713,5094,"LINESTRING (-112.409999 33.437104000000005, -112.409467 33.43556099999999, -112.426837 33.435660000000006, -112.427311 33.45949900000001, -112.429838 33.46215400000001, -112.496348 33.46251999999998, -112.508087 33.460453, -112.605782 33.428945000000006, -112.623002 33.42740700000002, -112.930883 33.49616899999998, -112.936947 33.499419, -112.93601 33.495193000000015)"
110122,107575,"LINESTRING (-97.820017 28.11201300000002, -97.68299 28.24662700000001, -97.732913 28.36623399999999, -97.710469 28.44118199999998, -97.415634 28.665698999999975, -97.170343 28.71039300000001, -97.085477 28.760562000000007, -97.099038 28.791296000000013, -97.055421 28.840018999999998, -96.996891 28.862876999999987, -96.983955 29.217381000000007, -96.955535 29.423809999999996, -96.911737 29.533060999999993, -96.90271200000001 29.69292300000001, -96.538944 29.691809000000006)"
4388,4507,"LINESTRING (-110.696994 35.041087999999995, -110.744349 35.04110099999998, -110.921598 35.09300300000001, -111.162382 35.12214699999999, -111.27231200000001 35.161655, -111.298064 35.158542, -111.411085 35.202828, -111.47657700000002 35.20197100000001, -111.57462600000001 35.21839299999999, -111.660571 35.171918000000005, -111.765576 35.20359500000001, -111.84600800000001 35.24704400000001, -111.926901 35.257183000000005, -111.978896 35.24786900000003, -112.052339 35.26501200000002, -112.083525 35.25806700000001, -112.179975 35.26406100000001, -112.243265 35.224007999999984, -112.410028 35.21343199999998, -112.498755 35.21873600000003)"
4039,4740,"LINESTRING (-113.953998 32.69106200000001, -113.711471 32.731667000000016, -113.493787 32.817697000000024, -113.28081600000002 32.84524, -113.246543 32.85564499999998, -113.168781 32.862739, -113.072099 32.88885500000002, -112.968696 32.909966000000004, -112.748846 32.942718, -112.67086 32.92311999999999, -112.673101 32.929930000000006)"
96119,102557,"LINESTRING (-94.82467 30.988146999999994, -94.827274 30.996894, -94.816716 30.996777999999996, -94.633457 30.930253000000004, -94.597155 30.92584300000001, -94.53871 30.859381000000003, -94.415345 30.78112600000001, -94.415153 30.76708799999998, -94.428968 30.750913999999984, -94.429759 30.734329999999986, -94.398247 30.696660000000012, -94.386634 30.668921000000015, -94.408899 30.616226000000005, -94.40213500000002 30.607405000000018, -94.399464 30.506569999999996, -94.393326 30.472278, -94.382743 30.442490999999997, -94.31628500000001 30.381952000000002, -94.312288 30.369797000000005, -94.29137 30.349374, -94.279262 30.341018000000012, -94.19667400000002 30.35088500000002, -94.172403 30.340637000000008, -94.149985 30.340024000000003, -94.13593 30.356825000000004, -94.074072 30.353027999999995)"
100475,100372,"LINESTRING (-95.752 29.764995, -95.75165 29.758678000000007, -95.775721 29.756715999999997, -95.773519 29.811409, -95.756096 29.843173999999994, -95.75823 29.902973000000003, -95.769567 29.947531000000016, -95.769337 29.998995999999998, -95.835905 30.024366, -95.845068 30.033877999999994, -95.88883 30.05674300000003, -95.92275300000001 30.069268, -95.999644 30.081825000000002, -96.032226 30.092509999999994, -96.053956 30.111472000000003, -96.075317 30.114893999999985, -96.054424 30.231061, -96.040741 30.26864500000003, -96.047573 30.33648000000001, -96.068959 30.377000999999986)"
4612,4400,"LINESTRING (-111.407976 35.20286799999999, -111.298243 35.15827299999999, -111.272229 35.16132100000001, -111.162284 35.121815000000005, -111.092691 35.117658999999996, -110.919933 35.092405, -110.744336 35.040792000000025, -110.694384 35.03895899999999, -110.67406 35.017604, -110.61645 35.00600200000001, -110.523489 34.97484200000002, -110.436579 34.969433, -110.340604 34.954395000000005, -110.316527 34.954750000000004, -110.28183200000001 34.940370999999985, -110.252949 34.917439, -110.23435 34.90985999999999, -110.190529 34.904897000000005, -110.149067 34.91511500000001, -110.137317 34.92357700000001, -110.124725 34.943990000000014, -110.085953 34.972037000000036, -110.089853 34.974018000000015)"
4205,4400,"LINESTRING (-109.27699532078151 34.132805296212084, -109.3170652412063 34.17331833338654, -109.38653100000002 34.327683000000015, -109.379335 34.35555199999999, -109.403364 34.378195, -109.410154 34.400287000000006, -109.409953 34.44809099999999, -109.375066 34.489233, -109.37440474944934 34.50663718244721, -109.447508 34.510483, -109.46516800000002 34.53617300000001, -109.542742 34.585925, -109.576966 34.585315000000016, -109.639329 34.601021, -109.703449 34.64854400000001, -109.821356 34.770271, -109.900685 34.794861999999995, -109.953904 34.845784000000016, -110.098258 34.883852999999995, -110.16185900000002 34.891484, -110.157335 34.911733, -110.089853 34.974018000000015)"
4024,4248,"LINESTRING (-114.66799999999999 32.713076, -114.62460300000001 32.71307700000003, -114.624754 32.69843700000003, -114.44086400000002 32.70072200000002, -114.42185500000001 32.72135800000001, -114.420361 32.754211, -114.383539 32.77920699999999, -114.37850199999998 32.82026200000001, -114.35738500000001 32.86405499999998, -114.291508 32.966781999999974, -114.285242 33.00909899999999, -114.297859 33.10202400000001, -114.273446 33.19038899999999, -114.216933 33.308230999999985, -114.217047 33.660286999999975, -114.371975 33.64819, -114.436867 33.62423599999999)"
